pdf_name,listenname,typ,beschreibung,code_raw,code_norm
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5659.x2%","5659.x2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5659.x3%","5659.x3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5660.4%","5660.4%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5660.5%","5660.5%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.42%","5661.42%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.43%","5661.43%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.52%","5661.52%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.53%","5661.53%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.62%","5661.62%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5661.63%","5661.63%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.02%","5663.02%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.03%","5663.03%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.12%","5663.12%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.13%","5663.13%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.22%","5663.22%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.23%","5663.23%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.32%","5663.32%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.33%","5663.33%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.42%","5663.42%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.43%","5663.43%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.52%","5663.52%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.53%","5663.53%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.x2%","5663.x2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5663.x3%","5663.x3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.42%","5665.42%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.43%","5665.43%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.52%","5665.52%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.53%","5665.53%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.x2%","5665.x2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5665.x3%","5665.x3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.82%","5666.82%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.83%","5666.83%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.92%","5666.92%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.93%","5666.93%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.a2%","5666.a2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.a3%","5666.a3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.b2%","5666.b2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.b3%","5666.b3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.x2%","5666.x2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5666.x3%","5666.x3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5683.13%","5683.13%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5683.14%","5683.14%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5683.23%","5683.23%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5683.24%","5683.24%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.02%","5744.02%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.03%","5744.03%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.12%","5744.12%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.13%","5744.13%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.22%","5744.22%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.23%","5744.23%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.32%","5744.32%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.33%","5744.33%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.42%","5744.42%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP","OPS","Gynäkologische Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5744.43%","5744.43%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.2%","5650.2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.3%","5650.3%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.6%","5650.6%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.7%","5650.7%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.x%","5650.x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5650.y%","5650.y%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.80%","5651.80%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.81%","5651.81%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.84%","5651.84%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.85%","5651.85%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.8x%","5651.8x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.90%","5651.90%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.91%","5651.91%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.94%","5651.94%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.95%","5651.95%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.9x%","5651.9x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.a0%","5651.a0%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.a1%","5651.a1%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.a4%","5651.a4%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.a5%","5651.a5%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.ax%","5651.ax%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.b0%","5651.b0%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.b1%","5651.b1%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.b4%","5651.b4%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.b5%","5651.b5%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.bx%","5651.bx%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.x0%","5651.x0%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.x1%","5651.x1%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.x4%","5651.x4%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.x5%","5651.x5%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.xx%","5651.xx%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5651.y%","5651.y%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.40%","5652.40%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.41%","5652.41%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.44%","5652.44%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.45%","5652.45%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.4x%","5652.4x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.50%","5652.50%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.51%","5652.51%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.54%","5652.54%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.55%","5652.55%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.5x%","5652.5x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.60%","5652.60%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.61%","5652.61%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.64%","5652.64%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.65%","5652.65%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.6x%","5652.6x%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5652.y%","5652.y%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5653.20%","5653.20%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5653.21%","5653.21%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5653.24%","5653.24%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynLapOP_EX","OPS","Ausschlusskriterien zur Definition von Operationen mit laparoskopischem oder laparoskopischem und abdominalem Zugang","5653.25%","5653.25%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP","OPS","Geweberesezierende Operation am Ovar","5651.8%","5651.8%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP","OPS","Geweberesezierende Operation am Ovar","5651.9%","5651.9%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP","OPS","Geweberesezierende Operation am Ovar","5652%","5652%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP","OPS","Geweberesezierende Operation am Ovar","5653%","5653%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP","OPS","Geweberesezierende Operation am Ovar","5659.2%","5659.2%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP_EX","OPS","Ausschluss Ovariektomie und Salpingoovariektomie","5652%","5652%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOP_EX","OPS","Ausschluss Ovariektomie und Salpingoovariektomie","5653%","5653%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativ","OPS","Isolierte ablative Operation am Ovar","5652.4%","5652.4%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativ","OPS","Isolierte ablative Operation am Ovar","5652.6%","5652.6%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativ","OPS","Isolierte ablative Operation am Ovar","5652.y%","5652.y%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativ","OPS","Isolierte ablative Operation am Ovar","5653%","5653%"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativZusatz","OPS","Zusätzlich zu der isolierten ablativen Operation","am Ovar erlaubte Kodes","amOvarerlaubteKodes"
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPAblativZusatz","OPS","Zusätzlich zu der isolierten ablativen Operation","die keinen Ausschluss aus der Betrachtung des Indikators zur Folge haben.","diekeinenAusschlussausderBetrachtungdesIndikatorszurFolgehaben."
"DeQS_GYN-OP_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_GynOvarOPGesamt","OPS","Operationen am Ovar (ohne Einschränkungen)","565%","565%"
